cat /proc/stat for x86 - 2012-07-06 14h08
time interval: '0.01'
calculation based on the amount of time, measured in units of USER_HZ (1/100ths of a second on most architectures, use sysconf(_SC_CLK_TCK) to obtain the right value),  that  the  system spent in user mode, user mode with low priority (nice), system mode, and the idle task, respectively.  The last value should be USER_HZ times the second entry in the uptime pseudo-file.

cpu;;;;;;;;;;;cpu1;;;;;;;;;;;cpu2;;;;;;;;;;
time in user mode;time in user mode (nice);time in system mode;time in idle task;iowait - time waiting for io to complete;irq - time  servicing  interrupts;softirq - time servicing softirqs - time servicing softirqs;steal - stolen time, which is the time spent in other operating systems when running in a virtualized environment;guest, which is the time spent running a virtual CPU for guest operating systems under the control of the Linux kernel;guest (nice);usage in percent;time in user mode;time in user mode (nice);time in system mode;time in idle task;iowait - time waiting for io to complete;irq - time  servicing  interrupts;softirq - time servicing softirqs - time servicing softirqs;steal - stolen time, which is the time spent in other operating systems when running in a virtualized environment;guest, which is the time spent running a virtual CPU for guest operating systems under the control of the Linux kernel;guest (nice);usage in percent;time in user mode;time in user mode (nice);time in system mode;time in idle task;iowait - time waiting for io to complete;irq - time  servicing  interrupts;softirq - time servicing softirqs - time servicing softirqs;steal - stolen time, which is the time spent in other operating systems when running in a virtualized environment;guest, which is the time spent running a virtual CPU for guest operating systems under the control of the Linux kernel;guest (nice);usage in percent;ctxt - The number of context switches that the system underwent;btime - boot time, in seconds since the Epoch;processes - Number of forks since boot;procs_running - Number of processes in runnable state;procs_blocked - Number of processes blocked waiting for I/O to complete;SOFTIRQ;
41691;16664;45843;2804808;34364;547;505;0;0;0;55;23466;9138;26713;1395149;17293;339;126;0;0;0;60;18224;7525;19130;1409658;17071;207;379;0;0;0;40;93376514;1341561784;97153;1;0;0
41693;16664;45846;2804813;34364;547;505;0;0;0;50;23467;9138;26714;1395152;17293;339;126;0;0;0;40;18225;7525;19132;1409661;17071;207;379;0;0;0;50;93377091;1341561784;97185;1;0;0
41695;16664;45850;2804819;34364;547;505;0;0;0;50;23468;9138;26716;1395155;17293;339;126;0;0;0;50;18226;7525;19133;1409664;17071;207;379;0;0;0;40;93377674;1341561784;97217;1;0;0
41697;16664;45853;2804824;34364;547;505;0;0;0;50;23469;9138;26718;1395157;17293;339;126;0;0;0;60;18227;7525;19135;1409666;17071;207;379;0;0;0;60;93378224;1341561784;97249;1;0;0
41700;16664;45855;2804829;34364;547;505;0;0;0;50;23471;9138;26719;1395160;17293;339;126;0;0;0;50;18229;7525;19136;1409668;17071;207;379;0;0;0;60;93378793;1341561784;97281;1;0;0
41703;16664;45858;2804834;34364;547;505;0;0;0;55;23472;9138;26720;1395162;17293;339;126;0;0;0;50;18230;7525;19137;1409671;17071;207;379;0;0;0;40;93379352;1341561784;97313;1;0;0
41705;16664;45861;2804838;34364;547;505;0;0;0;56;23474;9138;26722;1395164;17293;339;126;0;0;0;67;18231;7525;19139;1409674;17071;207;379;0;0;0;50;93379889;1341561784;97345;1;0;0
41706;16664;45863;2804843;34364;547;505;0;0;0;38;23474;9138;26723;1395167;17293;339;126;0;0;0;25;18232;7525;19140;1409676;17071;207;379;0;0;0;50;93380354;1341561784;97377;1;0;0
41709;16664;45866;2804848;34364;547;505;0;0;0;55;23475;9138;26724;1395170;17293;339;126;0;0;0;40;18233;7525;19142;1409678;17071;207;379;0;0;0;60;93380943;1341561784;97409;1;0;0
41711;16664;45869;2804854;34364;547;505;0;0;0;45;23477;9138;26726;1395172;17293;339;126;0;0;0;67;18234;7525;19143;1409681;17071;207;379;0;0;0;40;93381517;1341561784;97441;1;0;0
41713;16664;45872;2804859;34364;547;505;0;0;0;50;23478;9138;26727;1395175;17293;339;126;0;0;0;40;18235;7525;19145;1409684;17071;207;379;0;0;0;50;93382091;1341561784;97473;1;0;0
41716;16664;45876;2804865;34364;547;505;0;0;0;54;23479;9138;26729;1395178;17293;339;126;0;0;0;50;18236;7525;19146;1409687;17071;207;379;0;0;0;40;93382676;1341561784;97505;1;0;0
41718;16664;45879;2804870;34364;547;505;0;0;0;50;23481;9138;26730;1395180;17293;339;126;0;0;0;60;18237;7525;19148;1409689;17071;207;379;0;0;0;60;93383256;1341561784;97537;1;0;0
41720;16664;45883;2804875;34364;547;505;0;0;0;55;23482;9138;26732;1395182;17293;339;126;0;0;0;60;18238;7525;19150;1409692;17071;207;379;0;0;0;50;93383840;1341561784;97569;1;0;0
41723;16664;45886;2804880;34364;547;505;0;0;0;55;23483;9138;26734;1395185;17293;339;126;0;0;0;50;18240;7525;19151;1409695;17071;207;379;0;0;0;50;93384423;1341561784;97601;1;0;0
41725;16664;45889;2804885;34364;547;505;0;0;0;50;23484;9138;26736;1395187;17293;339;126;0;0;0;60;18241;7525;19153;1409698;17071;207;379;0;0;0;50;93385006;1341561784;97633;1;0;0
41727;16664;45893;2804890;34364;547;505;0;0;0;55;23485;9138;26738;1395190;17293;339;126;0;0;0;50;18242;7525;19155;1409700;17071;207;379;0;0;0;60;93385588;1341561784;97665;1;0;0
41730;16664;45896;2804896;34364;547;505;0;0;0;50;23486;9138;26740;1395192;17293;339;126;0;0;0;60;18243;7525;19156;1409703;17071;207;379;0;0;0;40;93386163;1341561784;97697;1;0;0
41732;16664;45899;2804901;34364;547;505;0;0;0;50;23488;9138;26741;1395195;17293;339;126;0;0;0;50;18244;7525;19157;1409706;17071;207;379;0;0;0;40;93386738;1341561784;97729;1;0;0
41734;16664;45902;2804907;34364;547;505;0;0;0;45;23488;9138;26743;1395198;17293;339;126;0;0;0;40;18246;7525;19159;1409708;17071;207;379;0;0;0;67;93387315;1341561784;97761;1;0;0
41737;16664;45906;2804912;34364;547;505;0;0;0;58;23489;9138;26744;1395201;17293;339;126;0;0;0;40;18247;7525;19161;1409711;17071;207;379;0;0;0;50;93387869;1341561784;97793;1;0;0
41739;16664;45909;2804917;34364;547;505;0;0;0;50;23490;9138;26746;1395203;17293;339;126;0;0;0;60;18249;7525;19162;1409713;17071;207;379;0;0;0;60;93388427;1341561784;97825;1;0;0
41741;16664;45912;2804922;34364;547;505;0;0;0;50;23491;9138;26748;1395206;17293;339;126;0;0;0;50;18250;7525;19164;1409716;17071;207;379;0;0;0;50;93389006;1341561784;97857;1;0;0
41744;16664;45916;2804928;34364;547;505;0;0;0;54;23492;9138;26750;1395208;17293;339;126;0;0;0;60;18251;7525;19165;1409719;17071;207;379;0;0;0;40;93389584;1341561784;97889;1;0;0
41746;16664;45919;2804933;34364;547;505;0;0;0;50;23493;9138;26751;1395211;17293;339;126;0;0;0;40;18252;7525;19167;1409721;17071;207;379;0;0;0;60;93390158;1341561784;97921;1;0;0
41748;16664;45922;2804938;34364;547;505;0;0;0;50;23494;9138;26753;1395214;17293;339;126;0;0;0;50;18253;7525;19169;1409724;17071;207;379;0;0;0;50;93390724;1341561784;97953;1;0;0
41750;16664;45925;2804944;34364;547;505;0;0;0;45;23496;9138;26754;1395217;17293;339;126;0;0;0;50;18254;7525;19170;1409726;17071;207;379;0;0;0;50;93391379;1341561784;97985;1;0;0
41752;16664;45928;2804949;34364;547;505;0;0;0;50;23497;9138;26756;1395220;17293;339;126;0;0;0;50;18255;7525;19172;1409729;17071;207;379;0;0;0;50;93391948;1341561784;98017;1;0;0
41755;16664;45931;2804953;34366;547;505;0;0;0;67;23498;9138;26757;1395221;17294;339;126;0;0;0;75;18256;7525;19174;1409732;17071;207;379;0;0;0;50;93392546;1341561784;98049;1;1;0
41757;16664;45935;2804957;34367;547;506;0;0;0;67;23499;9138;26759;1395222;17295;339;126;0;0;0;80;18257;7525;19175;1409735;17071;207;379;0;0;0;40;93393122;1341561784;98081;1;0;0
41759;16664;45938;2804962;34367;547;506;0;0;0;50;23500;9138;26761;1395224;17295;339;126;0;0;0;60;18258;7525;19177;1409738;17071;207;379;0;0;0;50;93393686;1341561784;98113;1;0;0
41761;16664;45942;2804967;34367;547;506;0;0;0;55;23501;9138;26763;1395227;17295;339;126;0;0;0;50;18259;7525;19179;1409740;17071;207;379;0;0;0;60;93394262;1341561784;98145;1;0;0
41763;16664;45945;2804973;34367;547;506;0;0;0;45;23502;9138;26765;1395230;17295;339;126;0;0;0;50;18261;7525;19180;1409742;17071;207;379;0;0;0;60;93394853;1341561784;98177;1;0;0
41765;16664;45948;2804978;34367;547;506;0;0;0;50;23504;9138;26766;1395232;17295;339;126;0;0;0;60;18261;7525;19182;1409745;17071;207;379;0;0;0;40;93395379;1341561784;98209;1;0;0
41768;16664;45951;2804983;34367;547;506;0;0;0;55;23505;9138;26767;1395234;17295;339;126;0;0;0;50;18262;7525;19183;1409748;17071;207;379;0;0;0;40;93395936;1341561784;98241;1;0;0
41770;16664;45954;2804988;34367;547;506;0;0;0;50;23507;9138;26769;1395237;17295;339;126;0;0;0;57;18263;7525;19185;1409751;17071;207;379;0;0;0;50;93396514;1341561784;98273;1;0;0
41772;16664;45957;2804994;34367;547;506;0;0;0;45;23508;9138;26770;1395240;17295;339;126;0;0;0;40;18264;7525;19187;1409753;17071;207;379;0;0;0;60;93397091;1341561784;98305;1;0;0
41775;16664;45960;2804999;34367;547;506;0;0;0;55;23510;9138;26771;1395242;17295;339;126;0;0;0;60;18265;7525;19188;1409756;17071;207;379;0;0;0;40;93397757;1341561784;98337;1;0;0
41778;16664;45964;2805004;34367;547;506;0;0;0;58;23510;9138;26773;1395245;17295;339;126;0;0;0;40;18267;7525;19190;1409758;17071;207;379;0;0;0;67;93398324;1341561784;98369;1;0;0
41780;16664;45966;2805009;34367;547;506;0;0;0;44;23512;9138;26774;1395248;17295;339;126;0;0;0;50;18268;7525;19192;1409761;17071;207;379;0;0;0;50;93398888;1341561784;98401;1;0;0
41783;16664;45969;2805015;34367;547;506;0;0;0;50;23513;9138;26776;1395251;17295;339;126;0;0;0;50;18270;7525;19193;1409763;17071;207;379;0;0;0;60;93399443;1341561784;98433;1;0;0
41785;16664;45972;2805020;34367;547;506;0;0;0;50;23514;9138;26777;1395254;17295;339;126;0;0;0;40;18271;7525;19195;1409766;17071;207;379;0;0;0;50;93400032;1341561784;98465;1;0;0
41788;16664;45976;2805025;34367;547;506;0;0;0;58;23515;9138;26779;1395256;17295;339;126;0;0;0;60;18272;7525;19196;1409769;17071;207;379;0;0;0;40;93400598;1341561784;98497;1;0;0
41790;16664;45979;2805031;34367;547;506;0;0;0;45;23516;9138;26781;1395259;17295;339;126;0;0;0;50;18273;7525;19198;1409771;17071;207;379;0;0;0;60;93401162;1341561784;98529;1;0;0
41792;16664;45982;2805036;34367;547;506;0;0;0;50;23517;9138;26782;1395262;17295;339;126;0;0;0;40;18275;7525;19199;1409774;17071;207;379;0;0;0;50;93401724;1341561784;98561;1;0;0
41794;16664;45986;2805041;34367;547;506;0;0;0;55;23518;9138;26784;1395264;17295;339;126;0;0;0;60;18275;7525;19201;1409777;17071;207;379;0;0;0;40;93402291;1341561784;98593;1;0;0
41797;16664;45989;2805046;34367;547;506;0;0;0;55;23519;9138;26786;1395267;17295;339;126;0;0;0;50;18277;7525;19203;1409779;17071;207;379;0;0;0;67;93402890;1341561784;98625;1;0;0
